ord_id,ord_number,cust_id,prd_key,qty,unit_price,order_date,ship_date,due_date,channel,status
200,ORD00000200,218,PRD-0018,3,860,2020-11-14 12:14:48,2020-11-17 12:14:48,2020-11-20 12:14:48,Phone,Delivered
201,ORD00000201,224,PRD-0025,3,1365,2021-01-31 06:25:37,2021-02-02 06:25:37,2021-02-12 06:25:37,Phone,Returned
202,ORD00000202,565,PRD-0018,2,1877,2020-03-10 13:35:58,2020-03-13 13:35:58,2020-03-19 13:35:58,Store,Delivered
203,ORD00000203,468,PRD-0004,4,1653,2023-01-23 10:29:37,2023-01-25 10:29:37,2023-01-30 10:29:37,Web,Returned
204,ORD00000204,335,PRD-0020,4,352,2020-12-12 01:16:32,2020-12-15 01:16:32,2020-12-26 01:16:32,Phone,Cancelled
205,ORD00000205,373,PRD-0026,2,617,2023-12-19 10:24:00,2023-12-23 10:24:00,2024-01-03 10:24:00,Web,Pending
206,ORD00000206,667,PRD-0007,3,1931,2023-03-04 19:52:45,2023-03-08 19:52:45,2023-03-11 19:52:45,Web,Pending
207,ORD00000207,241,PRD-0029,4,1273,2023-08-25 15:36:19,2023-08-27 15:36:19,2023-09-05 15:36:19,Store,Cancelled
208,ORD00000208,660,PRD-0020,2,760,2024-07-28 21:13:15,2024-07-31 21:13:15,2024-08-13 21:13:15,Phone,Delivered
209,ORD00000209,374,PRD-0009,4,620,2022-06-26 08:26:38,2022-06-28 08:26:38,2022-07-03 08:26:38,Store,Cancelled
210,ORD00000210,588,PRD-0017,3,1156,2025-08-10 11:55:13,2025-08-13 11:55:13,2025-08-20 11:55:13,Web,Returned
211,ORD00000211,344,PRD-0029,1,1735,2021-04-30 01:02:15,2021-05-02 01:02:15,2021-05-14 01:02:15,Web,Pending
212,ORD00000212,338,PRD-0028,2,535,2020-05-29 08:26:58,2020-06-02 08:26:58,2020-06-06 08:26:58,Web,Pending
213,ORD00000213,319,PRD-0017,4,1607,2024-02-22 01:58:24,2024-02-24 01:58:24,2024-03-04 01:58:24,Web,Returned
214,ORD00000214,302,PRD-0004,4,1760,2021-10-28 10:17:31,2021-10-29 10:17:31,2021-11-11 10:17:31,Web,Pending
215,ORD00000215,245,PRD-0007,3,1238,2023-03-25 16:23:15,2023-03-29 16:23:15,2023-04-04 16:23:15,Phone,Delivered
216,ORD00000216,517,PRD-0016,1,652,2025-07-09 23:20:34,2025-07-12 23:20:34,2025-07-25 23:20:34,Phone,Pending
217,ORD00000217,222,PRD-0015,2,1951,2021-12-15 20:00:27,2021-12-19 20:00:27,2021-12-31 20:00:27,Web,Pending
218,ORD00000218,156,PRD-0009,1,1332,2020-05-29 16:11:49,2020-05-31 16:11:49,2020-06-03 16:11:49,Store,Pending
219,ORD00000219,264,PRD-0023,1,1599,2024-11-24 14:51:46,2024-11-25 14:51:46,2024-12-06 14:51:46,Store,Returned
220,ORD00000220,672,PRD-0021,3,1277,2021-12-02 03:58:13,2021-12-04 03:58:13,2021-12-15 03:58:13,Phone,Cancelled
221,ORD00000221,742,PRD-0025,3,840,2025-12-07 13:47:25,2025-12-11 13:47:25,2025-12-16 13:47:25,Store,Delivered
222,ORD00000222,369,PRD-0005,1,1921,2022-07-17 12:48:11,2022-07-18 12:48:11,2022-07-22 12:48:11,Phone,Pending
223,ORD00000223,685,PRD-0006,2,941,2023-07-15 15:11:50,2023-07-16 15:11:50,2023-07-21 15:11:50,Phone,Returned
224,ORD00000224,416,PRD-0021,3,755,2022-10-07 17:10:55,2022-10-08 17:10:55,2022-10-11 17:10:55,Web,Pending
225,ORD00000225,270,PRD-0008,2,1650,2024-02-13 18:16:21,2024-02-15 18:16:21,2024-02-22 18:16:21,Web,Pending
226,ORD00000226,581,PRD-0017,4,634,2021-10-13 18:59:13,2021-10-15 18:59:13,2021-10-21 18:59:13,Phone,Pending
227,ORD00000227,301,PRD-0019,4,1946,2021-01-18 14:40:42,2021-01-20 14:40:42,2021-01-27 14:40:42,Store,Cancelled
228,ORD00000228,52,PRD-0018,2,526,2023-04-12 14:46:59,2023-04-14 14:46:59,2023-04-24 14:46:59,Store,Pending
229,ORD00000229,552,PRD-0021,1,1392,2022-09-11 09:21:59,2022-09-12 09:21:59,2022-09-20 09:21:59,Store,Pending
230,ORD00000230,162,PRD-0021,1,585,2020-08-21 19:36:12,2020-08-22 19:36:12,2020-09-02 19:36:12,Web,Returned
231,ORD00000231,36,PRD-0020,3,639,2025-07-18 17:52:23,2025-07-20 17:52:23,2025-07-26 17:52:23,Web,Returned
232,ORD00000232,93,PRD-0025,2,1096,2023-01-25 22:23:35,2023-01-26 22:23:35,2023-02-08 22:23:35,Store,Cancelled
233,ORD00000233,278,PRD-0014,4,1883,2025-08-14 23:11:47,2025-08-17 23:11:47,2025-08-22 23:11:47,Phone,Delivered
234,ORD00000234,77,PRD-0026,4,1520,2021-05-19 11:20:22,2021-05-23 11:20:22,2021-05-31 11:20:22,Phone,Cancelled
235,ORD00000235,523,PRD-0018,2,747,2025-03-06 12:27:46,2025-03-07 12:27:46,2025-03-16 12:27:46,Web,Delivered
236,ORD00000236,140,PRD-0019,3,1483,2025-02-18 19:42:51,2025-02-21 19:42:51,2025-02-25 19:42:51,Web,Pending
237,ORD00000237,150,PRD-0022,1,364,2020-11-09 06:31:20,2020-11-10 06:31:20,2020-11-19 06:31:20,Phone,Pending
238,ORD00000238,551,PRD-0002,4,688,2024-01-10 03:16:18,2024-01-13 03:16:18,2024-01-22 03:16:18,Store,Delivered
239,ORD00000239,331,PRD-0028,3,903,2024-10-08 08:00:23,2024-10-12 08:00:23,2024-10-17 08:00:23,Store,Pending
240,ORD00000240,517,PRD-0014,4,361,2023-09-27 09:44:20,2023-09-30 09:44:20,2023-10-07 09:44:20,Phone,Pending
241,ORD00000241,81,PRD-0030,1,570,2024-03-27 22:06:52,2024-03-29 22:06:52,2024-04-06 22:06:52,Web,Returned
242,ORD00000242,158,PRD-0020,3,1275,2021-03-18 20:06:02,2021-03-20 20:06:02,2021-04-01 20:06:02,Store,Returned
243,ORD00000243,663,PRD-0013,4,352,2021-08-06 21:17:34,2021-08-08 21:17:34,2021-08-15 21:17:34,Store,Delivered
244,ORD00000244,89,PRD-0019,3,1971,2023-03-16 19:40:43,2023-03-17 19:40:43,2023-03-27 19:40:43,Store,Delivered
245,ORD00000245,408,PRD-0029,3,530,2025-11-02 10:32:38,2025-11-03 10:32:38,2025-11-16 10:32:38,Web,Returned
246,ORD00000246,388,PRD-0011,3,953,2020-11-09 11:02:53,2020-11-11 11:02:53,2020-11-17 11:02:53,Phone,Delivered
247,ORD00000247,54,PRD-0015,3,1362,2025-11-09 15:40:30,2025-11-10 15:40:30,2025-11-19 15:40:30,Phone,Returned
248,ORD00000248,509,PRD-0008,4,343,2022-02-01 06:59:29,2022-02-02 06:59:29,2022-02-14 06:59:29,Store,Returned
249,ORD00000249,263,PRD-0009,2,1529,2021-06-26 21:49:43,2021-06-27 21:49:43,2021-07-10 21:49:43,Phone,Cancelled
250,ORD00000250,659,PRD-0017,4,506,2020-12-03 00:43:48,2020-12-04 00:43:48,2020-12-07 00:43:48,Store,Returned
251,ORD00000251,3,PRD-0014,4,1878,2024-06-24 13:52:02,2024-06-27 13:52:02,2024-07-06 13:52:02,Phone,Pending
252,ORD00000252,421,PRD-0023,3,1496,2022-05-04 00:53:24,2022-05-05 00:53:24,2022-05-18 00:53:24,Web,Delivered
253,ORD00000253,366,PRD-0023,1,1749,2024-05-24 01:54:59,2024-05-28 01:54:59,2024-06-04 01:54:59,Store,Returned
254,ORD00000254,537,PRD-0015,3,1715,2020-07-12 14:51:25,2020-07-14 14:51:25,2020-07-19 14:51:25,Phone,Pending
255,ORD00000255,497,PRD-0005,3,604,2024-05-15 04:25:56,2024-05-19 04:25:56,2024-05-28 04:25:56,Phone,Returned
256,ORD00000256,257,PRD-0022,1,1489,2020-04-19 23:59:03,2020-04-22 23:59:03,2020-05-04 23:59:03,Web,Returned
257,ORD00000257,162,PRD-0004,3,1556,2023-01-23 21:24:32,2023-01-27 21:24:32,2023-02-06 21:24:32,Store,Pending
258,ORD00000258,55,PRD-0021,1,477,2024-08-23 11:57:12,2024-08-26 11:57:12,2024-09-06 11:57:12,Store,Pending
259,ORD00000259,77,PRD-0020,3,1062,2024-04-17 15:41:56,2024-04-21 15:41:56,2024-05-03 15:41:56,Phone,Returned
260,ORD00000260,353,PRD-0027,2,497,2023-05-24 11:26:46,2023-05-26 11:26:46,2023-06-06 11:26:46,Phone,Returned
261,ORD00000261,259,PRD-0007,3,1289,2023-08-26 20:59:14,2023-08-29 20:59:14,2023-09-03 20:59:14,Web,Delivered
262,ORD00000262,687,PRD-0026,2,1944,2020-12-01 05:19:23,2020-12-03 05:19:23,2020-12-14 05:19:23,Web,Cancelled
263,ORD00000263,496,PRD-0030,2,1025,2025-03-08 21:49:13,2025-03-10 21:49:13,2025-03-21 21:49:13,Phone,Returned
264,ORD00000264,349,PRD-0009,3,726,2021-01-21 16:25:30,2021-01-22 16:25:30,2021-01-27 16:25:30,Store,Returned
265,ORD00000265,628,PRD-0012,2,815,2021-08-29 09:04:51,2021-09-01 09:04:51,2021-09-07 09:04:51,Web,Pending
266,ORD00000266,556,PRD-0029,1,1753,2023-06-27 19:02:46,2023-06-30 19:02:46,2023-07-07 19:02:46,Phone,Cancelled
267,ORD00000267,56,PRD-0012,2,1145,2020-04-16 18:31:45,2020-04-20 18:31:45,2020-04-30 18:31:45,Store,Pending
268,ORD00000268,393,PRD-0026,4,1414,2022-07-01 03:57:43,2022-07-05 03:57:43,2022-07-14 03:57:43,Web,Pending
269,ORD00000269,342,PRD-0013,4,1848,2025-11-12 22:09:13,2025-11-14 22:09:13,2025-11-20 22:09:13,Store,Delivered
270,ORD00000270,144,PRD-0008,1,378,2025-10-22 14:21:13,2025-10-25 14:21:13,2025-11-06 14:21:13,Store,Pending
271,ORD00000271,36,PRD-0025,1,1773,2020-07-17 04:00:19,2020-07-20 04:00:19,2020-07-31 04:00:19,Phone,Delivered
272,ORD00000272,260,PRD-0006,3,1090,2023-04-12 10:32:52,2023-04-16 10:32:52,2023-04-26 10:32:52,Store,Pending
273,ORD00000273,501,PRD-0024,1,407,2021-03-30 10:22:22,2021-04-01 10:22:22,2021-04-05 10:22:22,Store,Cancelled
274,ORD00000274,546,PRD-0001,1,818,2022-01-18 21:34:45,2022-01-22 21:34:45,2022-01-29 21:34:45,Phone,Delivered
275,ORD00000275,666,PRD-0016,4,1255,2024-09-08 19:13:51,2024-09-10 19:13:51,2024-09-21 19:13:51,Phone,Returned
276,ORD00000276,713,PRD-0004,2,1788,2021-01-16 05:30:06,2021-01-17 05:30:06,2021-01-25 05:30:06,Store,Returned
277,ORD00000277,736,PRD-0028,2,517,2024-08-22 00:16:15,2024-08-23 00:16:15,2024-09-04 00:16:15,Store,Pending
278,ORD00000278,188,PRD-0017,1,685,2022-12-10 05:49:23,2022-12-13 05:49:23,2022-12-25 05:49:23,Store,Delivered
279,ORD00000279,159,PRD-0004,2,1407,2022-05-14 20:17:37,2022-05-16 20:17:37,2022-05-23 20:17:37,Store,Pending
280,ORD00000280,735,PRD-0027,2,1346,2025-12-04 20:17:07,2025-12-08 20:17:07,2025-12-13 20:17:07,Store,Returned
281,ORD00000281,624,PRD-0008,2,1170,2025-03-07 17:28:24,2025-03-08 17:28:24,2025-03-13 17:28:24,Phone,Cancelled
282,ORD00000282,326,PRD-0010,2,491,2021-01-04 08:22:17,2021-01-05 08:22:17,2021-01-12 08:22:17,Web,Pending
283,ORD00000283,237,PRD-0005,3,1981,2021-11-21 20:30:01,2021-11-22 20:30:01,2021-11-26 20:30:01,Web,Delivered
284,ORD00000284,436,PRD-0018,3,775,2022-07-18 18:57:13,2022-07-19 18:57:13,2022-07-23 18:57:13,Web,Delivered
285,ORD00000285,550,PRD-0017,3,505,2022-01-12 20:50:34,2022-01-14 20:50:34,2022-01-22 20:50:34,Store,Delivered
286,ORD00000286,706,PRD-0001,1,1791,2023-04-22 03:21:26,2023-04-26 03:21:26,2023-04-30 03:21:26,Store,Returned
287,ORD00000287,474,PRD-0015,2,1324,2024-12-25 18:40:06,2024-12-28 18:40:06,2025-01-01 18:40:06,Phone,Pending
288,ORD00000288,257,PRD-0010,4,325,2023-09-06 08:46:26,2023-09-07 08:46:26,2023-09-18 08:46:26,Phone,Pending
289,ORD00000289,18,PRD-0012,3,1989,2022-12-16 08:36:59,2022-12-19 08:36:59,2022-12-25 08:36:59,Web,Cancelled
290,ORD00000290,290,PRD-0004,3,1962,2020-12-08 04:12:10,2020-12-12 04:12:10,2020-12-18 04:12:10,Phone,Pending
291,ORD00000291,563,PRD-0011,1,1941,2023-04-26 11:55:56,2023-04-29 11:55:56,2023-05-12 11:55:56,Store,Pending
292,ORD00000292,122,PRD-0012,1,377,2024-10-26 06:47:13,2024-10-30 06:47:13,2024-11-10 06:47:13,Store,Delivered
293,ORD00000293,531,PRD-0014,3,1420,2025-12-13 09:56:12,2025-12-14 09:56:12,2025-12-19 09:56:12,Phone,Pending
294,ORD00000294,221,PRD-0004,4,1309,2024-09-11 00:18:17,2024-09-13 00:18:17,2024-09-24 00:18:17,Store,Returned
295,ORD00000295,720,PRD-0022,1,1899,2024-02-06 01:18:11,2024-02-08 01:18:11,2024-02-13 01:18:11,Phone,Returned
296,ORD00000296,17,PRD-0001,1,528,2022-01-09 09:37:47,2022-01-11 09:37:47,2022-01-18 09:37:47,Web,Returned
297,ORD00000297,162,PRD-0019,2,808,2020-09-18 23:31:55,2020-09-19 23:31:55,2020-09-26 23:31:55,Store,Cancelled
298,ORD00000298,83,PRD-0027,2,1351,2021-07-24 08:37:30,2021-07-26 08:37:30,2021-08-03 08:37:30,Web,Pending
299,ORD00000299,656,PRD-0024,3,1891,2023-03-13 02:12:02,2023-03-17 02:12:02,2023-03-29 02:12:02,Store,Cancelled
300,ORD00000300,584,PRD-0015,4,1032,2022-10-01 01:02:29,2022-10-05 01:02:29,2022-10-17 01:02:29,Store,Returned
301,ORD00000301,97,PRD-0029,1,1888,2025-02-14 16:05:06,2025-02-17 16:05:06,2025-02-21 16:05:06,Store,Returned
302,ORD00000302,484,PRD-0011,2,1457,2023-11-01 19:38:35,2023-11-04 19:38:35,2023-11-15 19:38:35,Store,Cancelled
303,ORD00000303,414,PRD-0015,4,1699,2020-12-24 21:22:38,2020-12-28 21:22:38,2021-01-04 21:22:38,Phone,Returned
304,ORD00000304,464,PRD-0024,3,1794,2024-01-23 18:40:23,2024-01-26 18:40:23,2024-01-31 18:40:23,Phone,Cancelled
305,ORD00000305,387,PRD-0003,1,1516,2023-10-24 02:31:33,2023-10-27 02:31:33,2023-11-06 02:31:33,Web,Delivered
306,ORD00000306,586,PRD-0009,2,1233,2025-12-30 19:03:18,2026-01-01 19:03:18,2026-01-07 19:03:18,Store,Cancelled
307,ORD00000307,737,PRD-0018,4,471,2021-09-22 18:52:34,2021-09-26 18:52:34,2021-10-02 18:52:34,Web,Delivered
308,ORD00000308,488,PRD-0011,3,1002,2025-08-16 04:04:40,2025-08-20 04:04:40,2025-09-02 04:04:40,Phone,Cancelled
309,ORD00000309,351,PRD-0015,4,861,2021-05-10 07:01:04,2021-05-13 07:01:04,2021-05-21 07:01:04,Store,Pending
310,ORD00000310,373,PRD-0020,1,1068,2024-08-22 19:29:00,2024-08-25 19:29:00,2024-09-03 19:29:00,Phone,Returned
311,ORD00000311,327,PRD-0001,1,1659,2024-08-09 22:13:17,2024-08-11 22:13:17,2024-08-23 22:13:17,Phone,Cancelled
312,ORD00000312,631,PRD-0010,4,1673,2020-05-12 19:01:52,2020-05-13 19:01:52,2020-05-21 19:01:52,Web,Cancelled
313,ORD00000313,511,PRD-0017,1,1884,2021-04-01 04:21:36,2021-04-05 04:21:36,2021-04-18 04:21:36,Store,Delivered
314,ORD00000314,430,PRD-0027,2,815,2022-08-31 08:15:43,2022-09-03 08:15:43,2022-09-10 08:15:43,Store,Returned
315,ORD00000315,653,PRD-0015,4,860,2025-10-29 07:48:35,2025-11-01 07:48:35,2025-11-12 07:48:35,Phone,Pending
316,ORD00000316,493,PRD-0021,4,310,2025-04-07 04:37:12,2025-04-08 04:37:12,2025-04-15 04:37:12,Store,Pending
317,ORD00000317,302,PRD-0004,4,531,2025-06-30 23:39:45,2025-07-01 23:39:45,2025-07-07 23:39:45,Web,Pending
318,ORD00000318,142,PRD-0004,1,435,2025-12-04 06:14:18,2025-12-06 06:14:18,2025-12-14 06:14:18,Web,Returned
319,ORD00000319,384,PRD-0026,4,1223,2023-02-27 15:03:11,2023-03-01 15:03:11,2023-03-05 15:03:11,Web,Delivered
320,ORD00000320,524,PRD-0024,1,878,2025-06-17 09:25:20,2025-06-19 09:25:20,2025-07-01 09:25:20,Phone,Pending
321,ORD00000321,294,PRD-0008,2,747,2020-11-05 19:53:24,2020-11-07 19:53:24,2020-11-14 19:53:24,Web,Delivered
322,ORD00000322,279,PRD-0022,3,1387,2022-11-16 01:00:39,2022-11-20 01:00:39,2022-11-26 01:00:39,Store,Cancelled
323,ORD00000323,293,PRD-0002,3,1254,2024-03-25 07:45:32,2024-03-27 07:45:32,2024-04-03 07:45:32,Web,Pending
324,ORD00000324,241,PRD-0006,4,1959,2025-10-21 06:35:59,2025-10-22 06:35:59,2025-11-01 06:35:59,Store,Delivered
325,ORD00000325,399,PRD-0025,3,528,2020-09-29 15:53:16,2020-09-30 15:53:16,2020-10-03 15:53:16,Phone,Returned
326,ORD00000326,302,PRD-0028,4,1404,2021-10-26 11:44:15,2021-10-29 11:44:15,2021-11-01 11:44:15,Web,Cancelled
327,ORD00000327,520,PRD-0009,1,983,2023-11-15 12:17:34,2023-11-17 12:17:34,2023-11-24 12:17:34,Phone,Cancelled
328,ORD00000328,279,PRD-0003,4,586,2023-03-06 20:05:27,2023-03-08 20:05:27,2023-03-14 20:05:27,Phone,Pending
329,ORD00000329,658,PRD-0024,2,1489,2020-04-23 05:12:37,2020-04-26 05:12:37,2020-05-07 05:12:37,Web,Pending
330,ORD00000330,528,PRD-0021,1,1010,2021-09-10 22:36:33,2021-09-14 22:36:33,2021-09-18 22:36:33,Store,Pending
331,ORD00000331,329,PRD-0027,2,801,2023-06-24 08:57:17,2023-06-26 08:57:17,2023-06-30 08:57:17,Phone,Pending
332,ORD00000332,642,PRD-0027,4,1559,2025-09-02 14:14:54,2025-09-06 14:14:54,2025-09-16 14:14:54,Web,Returned
333,ORD00000333,599,PRD-0006,3,390,2023-01-25 11:44:07,2023-01-29 11:44:07,2023-02-03 11:44:07,Store,Returned
334,ORD00000334,439,PRD-0030,2,1787,2024-09-18 23:54:44,2024-09-21 23:54:44,2024-10-03 23:54:44,Phone,Pending
335,ORD00000335,73,PRD-0014,3,1393,2023-10-29 14:15:17,2023-11-02 14:15:17,2023-11-13 14:15:17,Web,Pending
336,ORD00000336,303,PRD-0022,4,1418,2025-08-06 14:45:01,2025-08-07 14:45:01,2025-08-20 14:45:01,Phone,Cancelled
337,ORD00000337,613,PRD-0024,3,558,2022-07-14 10:59:13,2022-07-18 10:59:13,2022-07-24 10:59:13,Store,Delivered
338,ORD00000338,653,PRD-0010,3,1584,2020-04-19 17:29:41,2020-04-22 17:29:41,2020-04-29 17:29:41,Store,Pending
339,ORD00000339,715,PRD-0015,2,1312,2025-02-13 03:44:28,2025-02-16 03:44:28,2025-02-19 03:44:28,Phone,Returned
340,ORD00000340,172,PRD-0011,3,1013,2021-11-16 11:24:41,2021-11-20 11:24:41,2021-11-27 11:24:41,Store,Delivered
341,ORD00000341,672,PRD-0025,3,474,2025-10-30 21:26:41,2025-10-31 21:26:41,2025-11-07 21:26:41,Phone,Delivered
342,ORD00000342,324,PRD-0025,4,1212,2025-12-20 12:30:39,2025-12-23 12:30:39,2026-01-01 12:30:39,Web,Cancelled
343,ORD00000343,685,PRD-0007,2,1704,2021-07-05 08:17:58,2021-07-06 08:17:58,2021-07-09 08:17:58,Web,Delivered
344,ORD00000344,696,PRD-0014,3,1430,2023-06-24 02:32:50,2023-06-26 02:32:50,2023-07-04 02:32:50,Store,Cancelled
345,ORD00000345,519,PRD-0001,2,1546,2021-07-14 19:53:03,2021-07-16 19:53:03,2021-07-21 19:53:03,Web,Pending
346,ORD00000346,375,PRD-0008,3,433,2023-04-13 07:39:16,2023-04-15 07:39:16,2023-04-27 07:39:16,Phone,Delivered
347,ORD00000347,408,PRD-0025,4,1241,2023-02-23 15:35:13,2023-02-24 15:35:13,2023-03-08 15:35:13,Store,Pending
348,ORD00000348,530,PRD-0025,1,1939,2025-09-27 21:12:39,2025-09-30 21:12:39,2025-10-03 21:12:39,Phone,Delivered
349,ORD00000349,291,PRD-0019,3,1022,2023-10-15 23:31:55,2023-10-16 23:31:55,2023-10-21 23:31:55,Web,Delivered
350,ORD00000350,215,PRD-0009,3,1222,2021-07-29 13:54:02,2021-08-01 13:54:02,2021-08-13 13:54:02,Phone,Returned
351,ORD00000351,555,PRD-0011,2,798,2023-01-13 12:43:50,2023-01-15 12:43:50,2023-01-23 12:43:50,Web,Cancelled
352,ORD00000352,716,PRD-0020,4,1820,2020-03-15 09:21:32,2020-03-19 09:21:32,2020-03-23 09:21:32,Store,Pending
353,ORD00000353,539,PRD-0026,1,1052,2025-06-10 10:27:12,2025-06-11 10:27:12,2025-06-14 10:27:12,Store,Cancelled
354,ORD00000354,358,PRD-0020,1,1263,2022-11-04 17:57:11,2022-11-07 17:57:11,2022-11-16 17:57:11,Phone,Cancelled
355,ORD00000355,415,PRD-0020,1,1854,2025-04-23 18:56:02,2025-04-27 18:56:02,2025-05-01 18:56:02,Phone,Cancelled
356,ORD00000356,47,PRD-0027,1,1470,2020-09-20 15:18:09,2020-09-21 15:18:09,2020-09-28 15:18:09,Web,Delivered
357,ORD00000357,242,PRD-0018,3,652,2022-06-09 07:43:49,2022-06-13 07:43:49,2022-06-24 07:43:49,Phone,Returned
358,ORD00000358,128,PRD-0022,1,435,2024-12-02 14:55:12,2024-12-05 14:55:12,2024-12-16 14:55:12,Phone,Returned
359,ORD00000359,720,PRD-0020,2,562,2024-11-09 19:53:34,2024-11-10 19:53:34,2024-11-16 19:53:34,Store,Returned
360,ORD00000360,663,PRD-0024,1,1619,2021-03-04 08:20:13,2021-03-06 08:20:13,2021-03-09 08:20:13,Store,Pending
361,ORD00000361,368,PRD-0001,4,334,2020-05-27 03:16:47,2020-05-30 03:16:47,2020-06-03 03:16:47,Phone,Cancelled
362,ORD00000362,145,PRD-0015,2,1989,2022-11-03 21:34:51,2022-11-04 21:34:51,2022-11-07 21:34:51,Phone,Pending
363,ORD00000363,694,PRD-0023,3,1868,2020-05-25 20:51:07,2020-05-27 20:51:07,2020-06-08 20:51:07,Store,Delivered
364,ORD00000364,720,PRD-0012,3,642,2025-12-20 11:13:23,2025-12-24 11:13:23,2026-01-06 11:13:23,Phone,Cancelled
365,ORD00000365,454,PRD-0002,2,1881,2020-05-28 18:59:40,2020-05-31 18:59:40,2020-06-07 18:59:40,Phone,Returned
366,ORD00000366,553,PRD-0015,2,739,2021-06-10 14:37:07,2021-06-13 14:37:07,2021-06-25 14:37:07,Phone,Delivered
367,ORD00000367,494,PRD-0027,3,406,2021-08-29 21:45:18,2021-09-01 21:45:18,2021-09-06 21:45:18,Store,Pending
368,ORD00000368,421,PRD-0008,1,441,2022-07-09 14:29:11,2022-07-12 14:29:11,2022-07-16 14:29:11,Web,Delivered
369,ORD00000369,750,PRD-0017,3,1826,2022-04-21 16:18:12,2022-04-24 16:18:12,2022-04-30 16:18:12,Web,Delivered
370,ORD00000370,14,PRD-0016,2,1508,2023-12-19 09:21:04,2023-12-21 09:21:04,2023-12-28 09:21:04,Web,Returned
371,ORD00000371,311,PRD-0015,4,514,2024-04-24 21:59:26,2024-04-28 21:59:26,2024-05-10 21:59:26,Web,Delivered
372,ORD00000372,103,PRD-0014,2,686,2024-03-18 14:22:31,2024-03-21 14:22:31,2024-04-03 14:22:31,Phone,Pending
373,ORD00000373,67,PRD-0005,1,396,2024-06-30 04:20:21,2024-07-03 04:20:21,2024-07-07 04:20:21,Store,Delivered
374,ORD00000374,243,PRD-0016,2,1955,2025-07-22 10:57:54,2025-07-26 10:57:54,2025-08-02 10:57:54,Web,Returned
375,ORD00000375,316,PRD-0020,1,458,2024-09-28 01:30:30,2024-09-29 01:30:30,2024-10-08 01:30:30,Phone,Pending
376,ORD00000376,566,PRD-0022,2,1857,2021-01-19 06:46:23,2021-01-21 06:46:23,2021-01-27 06:46:23,Web,Delivered
377,ORD00000377,327,PRD-0005,4,1903,2024-05-05 12:11:04,2024-05-08 12:11:04,2024-05-15 12:11:04,Web,Delivered
378,ORD00000378,453,PRD-0015,3,1691,2021-09-19 01:01:23,2021-09-22 01:01:23,2021-10-05 01:01:23,Store,Returned
379,ORD00000379,64,PRD-0029,1,1529,2020-11-16 07:32:11,2020-11-18 07:32:11,2020-11-24 07:32:11,Store,Returned
380,ORD00000380,217,PRD-0028,3,1889,2020-06-01 05:30:24,2020-06-03 05:30:24,2020-06-16 05:30:24,Store,Pending
381,ORD00000381,381,PRD-0007,3,987,2021-03-25 02:16:33,2021-03-29 02:16:33,2021-04-11 02:16:33,Store,Cancelled
382,ORD00000382,480,PRD-0003,3,1015,2025-05-31 02:21:27,2025-06-01 02:21:27,2025-06-04 02:21:27,Phone,Returned
383,ORD00000383,592,PRD-0022,2,541,2023-12-24 23:43:23,2023-12-26 23:43:23,2024-01-06 23:43:23,Web,Pending
384,ORD00000384,569,PRD-0019,1,839,2024-04-22 03:28:39,2024-04-23 03:28:39,2024-05-05 03:28:39,Store,Cancelled
385,ORD00000385,94,PRD-0003,3,1288,2023-11-25 02:00:40,2023-11-29 02:00:40,2023-12-02 02:00:40,Store,Returned
386,ORD00000386,724,PRD-0029,2,301,2025-11-24 07:18:29,2025-11-26 07:18:29,2025-12-08 07:18:29,Store,Delivered
387,ORD00000387,561,PRD-0021,4,1409,2025-05-26 14:44:07,2025-05-28 14:44:07,2025-06-07 14:44:07,Store,Cancelled
388,ORD00000388,372,PRD-0020,2,1169,2025-09-07 05:06:38,2025-09-09 05:06:38,2025-09-19 05:06:38,Phone,Returned
389,ORD00000389,333,PRD-0007,4,1596,2021-09-08 08:09:59,2021-09-09 08:09:59,2021-09-22 08:09:59,Store,Cancelled
390,ORD00000390,672,PRD-0023,3,473,2025-02-06 00:05:38,2025-02-09 00:05:38,2025-02-17 00:05:38,Store,Delivered
391,ORD00000391,457,PRD-0023,2,1454,2025-01-21 18:59:36,2025-01-22 18:59:36,2025-01-25 18:59:36,Store,Returned
392,ORD00000392,505,PRD-0024,4,1690,2024-08-13 16:35:52,2024-08-17 16:35:52,2024-08-26 16:35:52,Store,Pending
393,ORD00000393,229,PRD-0011,4,488,2021-01-25 14:39:33,2021-01-28 14:39:33,2021-02-06 14:39:33,Store,Cancelled
394,ORD00000394,713,PRD-0020,1,1482,2020-12-04 05:22:50,2020-12-06 05:22:50,2020-12-09 05:22:50,Store,Cancelled
395,ORD00000395,19,PRD-0004,4,1860,2021-12-15 06:44:54,2021-12-18 06:44:54,2021-12-29 06:44:54,Store,Pending
396,ORD00000396,168,PRD-0029,2,1155,2023-07-27 08:52:46,2023-07-31 08:52:46,2023-08-08 08:52:46,Web,Delivered
397,ORD00000397,249,PRD-0021,4,1619,2025-12-11 22:15:27,2025-12-13 22:15:27,2025-12-20 22:15:27,Web,Delivered
398,ORD00000398,346,PRD-0025,3,875,2024-04-07 03:25:27,2024-04-09 03:25:27,2024-04-18 03:25:27,Store,Returned
399,ORD00000399,595,PRD-0001,2,1961,2025-04-04 12:23:08,2025-04-08 12:23:08,2025-04-21 12:23:08,Store,Cancelled
